36.3402456,127.4462793,100,Sexual_Violence,3
36.33764071,127.4439921,100,Sexual_Violence,3
36.33993706,127.4516464,65,Sexual_Violence,3
36.33605805,127.4526933,100,Sexual_Violence,1
36.33211052,127.4575265,150,Sexual_Violence,2
36.33485258,127.4425061,150,Sexual_Violence,3
36.33253656,127.440065,60,Sexual_Violence,2
36.33140675,127.4385216,50,Sexual_Violence,2
36.32769566,127.4429334,100,Sexual_Violence,3
36.32857052,127.4451658,100,Sexual_Violence,3
36.33371264,127.4187312,150,Sexual_Violence,2
36.33827726,127.4173968,135,Sexual_Violence,1
36.34751751,127.4086455,85,Sexual_Violence,2
36.35366116,127.3986732,45,Sexual_Violence,3
36.35808676,127.3957098,100,Sexual_Violence,3
36.36001649,127.3953408,100,Sexual_Violence,3
36.36381308,127.4183799,100,Sexual_Violence,3
36.36387695,127.4103578,85,Sexual_Violence,3
36.36318453,127.4228557,180,Violence,1
36.36357273,127.4251977,180,Violence,1
36.36619288,127.4232954,150,Violence,1
36.36891334,127.4235998,130,Violence,3
36.37363774,127.4254976,50,Violence,2
36.37211317,127.4284646,75,Violence,3
36.36732184,127.43016543288326,80,Violence,2
36.36562627,127.4305461,45,Violence,3
36.36390722,127.4274279,150,Violence,1
36.3622656,127.4278423,75,Violence,3
36.36054525,127.4301059,85,Violence,1
36.36006347,127.4287551,120,Violence,2
36.36711823,127.4366104,220,Violence,1
36.36493834,127.4351163,90,Violence,3
36.35882012,127.4299348,55,Violence,1
36.35780029,127.4328482,69,Violence,1
36.35737884,127.4297709,100,Violence,2
36.35887569,127.4244758,70,Violence,3
36.35608685,127.4281818,120,Violence,2
36.35503713,127.4268837,45,Violence,1
36.3533079,127.4291135,180,Violence,1
36.36274235,127.4182092,35,Violence,1
36.36381366,127.4153768,40,Violence,2
36.36343352,127.41351,55,Violence,1
36.36512687,127.4137407,70,Violence,2
36.36536013,127.4113911,70,Violence,3
36.35834461,127.4326234,60,Violence,1
36.35677208,127.4312555,100,Violence,2
36.35673751,127.4272322,65,Violence,3
36.35819772,127.4265563,130,Violence,3
36.35677208,127.4312448,60,Violence,1
36.35552785,127.4314862,100,Violence,2
36.35427497,127.4324196,150,Violence,2
36.35393798,127.4313252,100,Violence,2
36.35319488,127.4302953,100,Violence,2
36.35210613,127.4301665,100,Violence,2
36.35087048,127.4300592,45,Violence,1
36.35111242,127.4266017,200,Violence,2
36.35052483,127.4300028,100,Violence,1
36.34938421,127.4311508,100,Violence,1
36.34880524,127.4309898,80,Violence,1
36.34846823,127.4347449,100,Violence,1
36.34889166,127.4331463,50,Violence,1
36.34979898,127.4378885,75,Violence,1
36.35143214,127.4368263,60,Violence,1
36.35248633,127.4364615,120,Violence,1
36.35083586,127.4470889,35,Violence,1
36.35416881,127.4498597,55,Violence,3
36.35606217,127.4520097,45,Violence,3
36.35620651,127.4495818,40,Violence,3
36.34912037,127.4515518,200,Violence,1
36.34960739,127.4490593,25,Violence,1
36.34737971,127.4519206,35,Violence,1
36.34701106,127.4493117,40,Violence,1
36.34627584,127.4507111,30,Violence,1
36.34632608,127.4517251,40,Violence,3
36.34503622,127.442405,50,Violence,1
36.34409013,127.4423662,50,Violence,1
36.34593026,127.4418976,50,Violence,3
36.34676159,127.4412896,50,Violence,3
36.34701324,127.4365677,50,Violence,2
36.34440752,127.434459,50,Violence,1
36.34355832,127.4350335,40,Violence,2
36.3442234,127.4355273,20,Violence,1
36.35087897,127.419032,25,Violence,3
36.35449266,127.4112527,85,Violence,3
36.3544282,127.4142605,60,Violence,3
36.35722706,127.4075014,30,Violence,3
36.35067844,127.3986218,150,Violence,1
36.34793289,127.4004125,25,Violence,2
36.34629136,127.4008274,30,Violence,2
36.3419874,127.3997359,35,Violence,2
36.3406682,127.4007763,25,Violence,2
36.3386435,127.40789464214636,55,Violence,2
36.33665218,127.4104461,100,Violence,1
36.33514951,127.4123985,100,Violence,1
36.33596416,127.4113558,100,Violence,1
36.33683025,127.4162836,60,Violence,2
36.33855285,127.4080501,75,Violence,1
36.33019943,127.4209037,140,Violence,1
36.33820801,127.4293119,85,Violence,1
36.33744924,127.429809,35,Violence,1
36.34449565,127.4423685,60,Violence,1
